Line list produced by PGOPHER 10.1.182 04 Dec 2018 20:59  64 bit (fpc 3.3.1 x86_64-Linux)	10001182
Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
AsymmetricTop	Excited	10	O-	2	Ground	9	O-	3	12397.922708711	0.0000216112219552895	12651.9268417647	254.004133053733	0.74613155339995	21234.6483362426	0	pR5,5(9)	Excited v=1 10  4  7 - Ground v=0  9  5  5
AsymmetricTop	Excited	10	O+	3	Ground	9	O+	3	12397.9227087717	0.0000216112219383907	12651.9268418254	254.004133053735	0.746131552816522	21234.6483199503	0	pR5,4(9)	Excited v=1 10  4  6 - Ground v=0  9  5  4
AsymmetricTop	Excited	14	E-	2	Ground	15	E-	2	12398.3152004857	0.0000657247443495817	12621.6220475101	223.306847024441	1.90169040414396	117585.367049097	0	pP4,12(15)	Excited v=1 14  3 12 - Ground v=0 15  4 12
AsymmetricTop	Excited	14	E+	2	Ground	15	E+	3	12398.3155211565	0.0000657244975895617	12621.6223683775	223.306847221025	1.90168326650104	117584.93483786	0	pP4,11(15)	Excited v=1 14  3 11 - Ground v=0 15  4 11
AsymmetricTop	Excited	15	O+	1	Ground	14	O+	2	12398.6138042456	1.17802999462538E-7	12549.2017567424	150.587952496707	0.00224291472104692	43.2486597405279	0	nR3,11(14)	Excited v=1 15  0 15 - Ground v=0 14  3 11
AsymmetricTop	Excited	11	O-	2	Ground	10	O-	3	12398.7122212603	0.0000264562198672564	12659.3768086405	260.664587380185	0.949098080485793	24666.9348519235	0	pR5,6(10)	Excited v=1 11  4  8 - Ground v=0 10  5  6
AsymmetricTop	Excited	11	O+	3	Ground	10	O+	3	12398.7122213903	0.0000264562198229194	12659.3768087705	260.664587380189	0.949098078895251	24666.9348113616	0	pR5,5(10)	Excited v=1 11  4  7 - Ground v=0 10  5  5
AsymmetricTop	Excited	29	E-	3	Ground	28	E-	3	12398.7912060148	6.40575285573836E-6	12991.8170273646	593.025821349809	1.5561850051461	47301.0408047557	0	pR6,23(28)	Excited v=1 29  5 25 - Ground v=0 28  6 23
AsymmetricTop	Excited	29	E+	3	Ground	28	E+	4	12398.7912078802	6.40575270140896E-6	12991.8170292303	593.02582135005	1.55618496765615	47301.0396865797	0	pR6,22(28)	Excited v=1 29  5 24 - Ground v=0 28  6 22
AsymmetricTop	Excited	13	E-	2	Ground	14	E-	2	12398.8233688124	0.0000667399750275825	12612.1392691623	213.315900349948	1.82316281629246	121095.095112413	0	pP4,11(14)	Excited v=1 13  3 11 - Ground v=0 14  4 11
AsymmetricTop	Excited	13	E+	2	Ground	14	E+	3	12398.8235763299	0.000066739812899686	12612.1394767936	213.315900463761	1.8231583885735	121094.807102055	0	pP4,10(14)	Excited v=1 13  3 10 - Ground v=0 14  4 10
AsymmetricTop	Excited	12	E-	2	Ground	13	E-	2	12399.3429595095	0.0000674123930789017	12603.3340204614	203.991060951912	1.74530985707816	125213.741525254	0	pP4,10(13)	Excited v=1 12  3 10 - Ground v=0 13  4 10
AsymmetricTop	Excited	12	E+	2	Ground	13	E+	3	12399.3430892214	0.0000674122907328164	12603.3341502365	203.991061015141	1.74530720796856	125213.555399869	0	pP4,9(13)	Excited v=1 12  3  9 - Ground v=0 13  4  9
AsymmetricTop	Excited	16	O+	1	Ground	15	O+	2	12399.4394609486	1.56021327642502E-7	12560.018698682	160.579237733399	0.00314639123009261	57.0042358749111	0	nR3,12(15)	Excited v=1 16  0 16 - Ground v=0 15  3 12
AsymmetricTop	Excited	12	O-	2	Ground	11	O-	3	12399.5130270249	0.0000309823960753365	12667.5041298735	267.991102848529	1.1593385792266	27725.9448384586	0	pR5,7(11)	Excited v=1 12  4  9 - Ground v=0 11  5  7
AsymmetricTop	Excited	12	O+	3	Ground	11	O+	3	12399.513027285	0.0000309823959714743	12667.5041301335	267.991102848537	1.15933857534021	27725.9447472589	0	pR5,6(11)	Excited v=1 12  4  8 - Ground v=0 11  5  6
AsymmetricTop	Excited	30	E-	3	Ground	29	E-	3	12399.7971038655	6.0165026531843E-6	13012.1391828981	612.342079032574	1.6334823690057	48034.3364352135	0	pR6,24(29)	Excited v=1 30  5 26 - Ground v=0 29  6 24
AsymmetricTop	Excited	30	E+	3	Ground	29	E+	4	12399.7971064769	6.0165024502131E-6	13012.1391855098	612.34207903294	1.6334823139024	48034.3348451887	0	pR6,23(29)	Excited v=1 30  5 25 - Ground v=0 29  6 23
AsymmetricTop	Excited	11	E-	2	Ground	12	E-	2	12399.87394152	0.0000677312217780715	12595.2062612153	195.332319695258	1.6683222529863	130114.99803716	0	pP4,9(12)	Excited v=1 11  3  9 - Ground v=0 12  4  9
AsymmetricTop	Excited	11	E+	2	Ground	12	E+	3	12399.8740193542	0.000067731160082996	12595.206339083	195.332319728733	1.66832073366484	130114.881993162	0	pP4,8(12)	Excited v=1 11  3  8 - Ground v=0 12  4  8
AsymmetricTop	Excited	17	O+	1	Ground	16	O+	2	12400.272434071	2.01281563592635E-7	12571.5091493957	171.236715324698	0.00431588815338059	73.7391292634345	0	nR3,13(16)	Excited v=1 17  0 17 - Ground v=0 16  3 13
AsymmetricTop	Excited	13	O-	2	Ground	12	O-	3	12400.3251435857	0.0000350960475765304	12676.3088275328	275.983683947151	1.37508723911414	30455.6514643671	0	pR5,8(12)	Excited v=1 13  4 10 - Ground v=0 12  5  8
AsymmetricTop	Excited	13	O+	3	Ground	12	O+	3	12400.3251440769	0.0000350960473542594	12676.3088280241	275.983683947173	1.37508723040558	30455.6512751078	0	pR5,7(12)	Excited v=1 13  4  9 - Ground v=0 12  5  7
AsymmetricTop	Excited	10	E-	2	Ground	11	E-	2	12400.4162855919	0.0000676945386149416	12587.7559536882	187.339668096259	1.5924570728951	136044.402096329	0	pP4,8(11)	Excited v=1 10  3  8 - Ground v=0 11  4  8
AsymmetricTop	Excited	10	E+	2	Ground	11	E+	3	12400.4163300722	0.0000676945033813944	12587.7559981852	187.339668112996	1.59245624420894	136044.332765229	0	pP4,7(11)	Excited v=1 10  3  7 - Ground v=0 11  4  7
AsymmetricTop	Excited	9	E-	2	Ground	10	E-	2	12400.9699644282	0.0000673116291938301	12580.9830627512	180.013098322931	1.51807100525019	143360.297609279	0	pP4,7(10)	Excited v=1  9  3  7 - Ground v=0 10  4  7
AsymmetricTop	Excited	9	E+	2	Ground	10	E+	3	12400.9699883808	0.000067311610330072	12580.9830867115	180.013098330742	1.51807057988638	143360.2582704	0	pP4,6(10)	Excited v=1  9  3  6 - Ground v=0 10  4  6
AsymmetricTop	Excited	18	O+	1	Ground	17	O+	2	12401.1122476488	2.53616072770161E-7	12583.6726544038	182.560406755041	0.00580424225267851	93.8270170853179	0	nR3,14(17)	Excited v=1 18  0 18 - Ground v=0 17  3 14
AsymmetricTop	Excited	14	O-	2	Ground	13	O-	3	12401.1485899472	0.000038731835618854	12685.7909255197	284.642335572499	1.59507703268986	32898.1582471661	0	pR5,9(13)	Excited v=1 14  4 11 - Ground v=0 13  5  9
AsymmetricTop	Excited	14	O+	3	Ground	13	O+	3	12401.1485908314	0.0000387318351772396	12685.7909264039	284.642335572548	1.59507701450348	32898.1578791121	0	pR5,8(13)	Excited v=1 14  4 10 - Ground v=0 13  5  8
AsymmetricTop	Excited	8	E-	2	Ground	9	E-	2	12401.5349528258	0.0000666064451777905	12574.8875560212	173.352603195355	1.44567581522435	152606.053670346	0	pP4,6(9)	Excited v=1  8  3  6 - Ground v=0  9  4  6
AsymmetricTop	Excited	8	E+	2	Ground	9	E+	3	12401.5349648028	0.000066606435845084	12574.8875680015	173.352603198702	1.4456756126882	152606.032732705	0	pP4,5(9)	Excited v=1  8  3  5 - Ground v=0  9  4  5
AsymmetricTop	Excited	19	O+	1	Ground	18	O+	2	12401.9584013121	3.1279157926631E-7	12596.508736427	194.550335114845	0.0076699332413819	117.652179153774	0	nR3,15(18)	Excited v=1 19  0 19 - Ground v=0 18  3 15
AsymmetricTop	Excited	15	O-	2	Ground	14	O-	3	12401.983386535	0.0000418468857338644	12695.9504495641	293.967063029088	1.81837337187752	35091.1008434023	0	pR5,10(14)	Excited v=1 15  4 12 - Ground v=0 14  5 10
AsymmetricTop	Excited	15	O+	3	Ground	14	O+	3	12401.9833880621	0.0000418468849095762	12695.9504510913	293.96706302919	1.81837333606078	35091.1001651712	0	pR5,9(14)	Excited v=1 15  4 11 - Ground v=0 14  5  9
AsymmetricTop	Excited	7	E-	2	Ground	8	E-	2	12402.111227802	0.0000656232125799689	12569.4694039879	167.35817618591	1.37603538835916	164645.040205587	0	pP4,5(8)	Excited v=1  7  3  5 - Ground v=0  8  4  5
AsymmetricTop	Excited	7	E+	2	Ground	8	E+	3	12402.1112332464	0.0000656232084005792	12569.4694094336	167.358176187198	1.37603530073286	164645.029937779	0	pP4,4(8)	Excited v=1  7  3  4 - Ground v=0  8  4  4
AsymmetricTop	Excited	6	E-	2	Ground	7	E-	2	12402.6987687091	0.0000644364541881099	12564.7285801286	162.029811419465	1.31034594610497	180931.693138395	0	pP4,4(7)	Excited v=1  6  3  4 - Ground v=0  7  4  4
AsymmetricTop	Excited	6	E+	2	Ground	7	E+	3	12402.698770887	0.0000644364525466207	12564.7285823068	162.029811419894	1.31034591272774	180931.688625002	0	pP4,3(7)	Excited v=1  6  3  3 - Ground v=0  7  4  3
AsymmetricTop	Excited	20	O+	1	Ground	19	O+	2	12402.8103713738	3.78294636596093E-7	12610.0168965226	207.206525148845	0.00997699493230072	145.60570583855	0	nR3,16(19)	Excited v=1 20  0 20 - Ground v=0 19  3 16
AsymmetricTop	Excited	16	O-	2	Ground	15	O-	3	12402.8295551913	0.0000444167946078103	12706.7874272209	303.957872029516	2.04427013651042	37067.1212573536	0	pR5,11(15)	Excited v=1 16  4 13 - Ground v=0 15  5 11
AsymmetricTop	Excited	16	O+	3	Ground	15	O+	3	12402.8295577365	0.0000444167931493545	12706.7874297662	303.95787202972	2.04427006938781	37067.1200630918	0	pR5,10(15)	Excited v=1 16  4 12 - Ground v=0 15  5 10
AsymmetricTop	Excited	5	E-	2	Ground	6	E-	2	12403.2975573368	0.0000631707293033068	12560.6650610103	157.367503673503	1.25059646598639	204107.725138047	0	pP4,3(6)	Excited v=1  5  3  3 - Ground v=0  6  4  3
AsymmetricTop	Excited	5	E+	2	Ground	6	E+	3	12403.2975580628	0.0000631707287668966	12560.6650617364	157.36750367362	1.25059645536788	204107.723440857	0	pP4,2(6)	Excited v=1  5  3  2 - Ground v=0  6  4  2
AsymmetricTop	Excited	21	O+	1	Ground	20	O+	2	12403.667612087	4.49330646688098E-7	12624.1966153943	220.529003307374	0.0127948139055103	178.081196508652	0	nR3,17(20)	Excited v=1 21  0 21 - Ground v=0 20  3 17
AsymmetricTop	Excited	17	O-	2	Ground	16	O-	3	12403.6871191708	0.0000464326838355645	12718.3018878652	314.614768694478	2.27222239248515	38854.1477224147	0	pR5,12(16)	Excited v=1 17  4 14 - Ground v=0 16  5 12
AsymmetricTop	Excited	17	O+	3	Ground	16	O+	3	12403.6871232819	0.0000464326813722021	12718.3018919768	314.614768694867	2.27222227194353	38854.1456998324	0	pR5,11(16)	Excited v=1 17  4 13 - Ground v=0 16  5 11
AsymmetricTop	Excited	4	E-	2	Ground	5	E-	2	12403.9075780019	0.0000620438978193116	12557.2788263801	153.371248378218	1.20036159159985	239479.63563113	0	pP4,2(5)	Excited v=1  4  3  2 - Ground v=0  5  4  2
AsymmetricTop	Excited	4	E+	2	Ground	5	E+	3	12403.9075781834	0.0000620438976876006	12557.2788265617	153.371248378242	1.2003615890518	239479.635133292	0	pP4,1(5)	Excited v=1  4  3  1 - Ground v=0  5  4  1
AsymmetricTop	Excited	3	E-	2	Ground	4	E-	2	12404.5288176254	0.0000614753438121449	12554.569859242	150.041041616577	1.16678388821853	299334.409336417	0	pP4,1(4)	Excited v=1  3  3  1 - Ground v=0  4  4  1
AsymmetricTop	Excited	3	E+	2	Ground	4	E+	3	12404.5288176514	0.0000614753437935011	12554.5698592679	150.041041616579	1.16678388786469	299334.409247519	0	pP4,0(4)	Excited v=1  3  3  0 - Ground v=0  4  4  0
AsymmetricTop	Excited	22	O+	1	Ground	21	O+	2	12404.5295570813	5.2483700683444E-7	12639.047354882	234.517797800618	0.0161978042948844	215.469952668241	0	nR3,18(21)	Excited v=1 22  0 22 - Ground v=0 21  3 18
AsymmetricTop	Excited	18	O-	2	Ground	17	O-	3	12404.5561031339	0.000047898838602638	12730.4938626867	325.937759552791	2.50180153146301	40475.9453424809	0	pR5,13(17)	Excited v=1 18  4 15 - Ground v=0 17  5 13
AsymmetricTop	Excited	18	O+	3	Ground	17	O+	3	12404.556109594	0.0000478988346086438	12730.4938691475	325.937759553504	2.50180132286319	40475.9420308399	0	pR5,12(17)	Excited v=1 18  4 14 - Ground v=0 17  5 12
AsymmetricTop	Excited	23	O+	1	Ground	22	O+	2	12405.3956209812	6.03510143961037E-7	12654.568559637	249.172938655816	0.0202649487796773	258.155687210482	0	nR3,19(22)	Excited v=1 23  0 23 - Ground v=0 22  3 19
AsymmetricTop	Excited	19	O-	2	Ground	18	O-	3	12405.4365331409	0.000048830679981727	12743.3633846823	337.926851541413	2.73266457166771	41952.7139334587	0	pR5,14(18)	Excited v=1 19  4 16 - Ground v=0 18  5 14
AsymmetricTop	Excited	19	O+	3	Ground	18	O+	3	12405.4365430456	0.0000488306737372591	12743.3633945883	337.926851542676	2.73266422223439	41952.7086693374	0	pR5,13(18)	Excited v=1 19  4 15 - Ground v=0 18  5 13
AsymmetricTop	Excited	24	O+	1	Ground	23	O+	2	12406.2652012097	6.83845378868277E-7	12670.7596589871	264.494457777426	0.0250791980691297	306.508790906575	0	nR3,20(23)	Excited v=1 24  0 24 - Ground v=0 23  3 20
AsymmetricTop	Excited	20	O-	2	Ground	19	O-	3	12406.3284366426	0.0000492529357849837	12756.910488648	350.582052005474	2.9645326635243	43301.6448280859	0	pR5,15(19)	Excited v=1 20  4 17 - Ground v=0 19  5 15
AsymmetricTop	Excited	20	O+	3	Ground	19	O+	3	12406.3284514986	0.0000492529263354672	12756.9105035062	350.582052007639	2.96453209479512	43301.6366764606	0	pR5,14(19)	Excited v=1 20  4 16 - Ground v=0 19  5 14
AsymmetricTop	Excited	25	O+	1	Ground	24	O+	2	12407.1376799768	7.64187801459132E-7	12687.6200689871	280.482389010235	0.0307267241221674	360.880218898984	0	nR3,21(24)	Excited v=1 25  0 25 - Ground v=0 24  3 21
AsymmetricTop	Excited	21	O-	2	Ground	20	O-	3	12407.2318424713	0.0000491979410766036	12771.1352111696	363.903368698307	3.19717573199832	44537.4074360772	0	pR5,16(20)	Excited v=1 21  4 18 - Ground v=0 20  5 16
AsymmetricTop	Excited	21	O+	3	Ground	20	O+	3	12407.2318643166	0.0000491979271931195	12771.1352330185	363.903368701915	3.19717482983308	44537.3951039538	0	pR5,15(20)	Excited v=1 21  4 17 - Ground v=0 20  5 15
AsymmetricTop	Excited	4	E-	2	Ground	4	E+	3	12407.2377847636	0.0000157952254470885	12557.2788263801	150.041041616579	0.299788718852217	59857.9082123683	0	pQ4,0(4)	Excited v=1  4  3  2 - Ground v=0  4  4  0
AsymmetricTop	Excited	4	E+	2	Ground	4	E-	2	12407.2377849451	0.0000157952254135547	12557.2788265617	150.041041616577	0.299788718215751	59857.9080879144	0	pQ4,1(4)	Excited v=1  4  3  1 - Ground v=0  4  4  1
AsymmetricTop	Excited	5	E-	2	Ground	5	E+	3	12407.2938126321	0.0000284116819623063	12560.6650610103	153.371248378242	0.549680032670225	89799.0865302732	0	pQ4,1(5)	Excited v=1  5  3  3 - Ground v=0  5  4  1
AsymmetricTop	Excited	5	E+	2	Ground	5	E-	2	12407.2938133582	0.0000284116817210517	12560.6650617364	153.371248378218	0.549680028002606	89799.0857835085	0	pQ4,2(5)	Excited v=1  5  3  2 - Ground v=0  5  4  2
AsymmetricTop	Excited	6	E-	2	Ground	6	E+	3	12407.3610764549	0.0000390700287803724	12564.7285801286	157.36750367362	0.773472784905708	106921.093351929	0	pQ4,2(6)	Excited v=1  6  3  4 - Ground v=0  6  4  2
AsymmetricTop	Excited	6	E+	2	Ground	6	E-	2	12407.3610786333	0.0000390700277852045	12564.7285823068	157.367503673503	0.77347276520376	106921.090684746	0	pQ4,3(6)	Excited v=1  6  3  3 - Ground v=0  6  4  3
AsymmetricTop	Excited	7	E-	2	Ground	7	E+	3	12407.439592568	0.0000482842332337273	12569.4694039879	162.029811419894	0.981882849947885	117635.49013018	0	pQ4,3(7)	Excited v=1  7  3  5 - Ground v=0  7  4  3
AsymmetricTop	Excited	7	E+	2	Ground	7	E-	2	12407.4395980141	0.0000482842301594622	12569.4694094336	162.029811419465	0.981882787428817	117635.482794923	0	pQ4,4(7)	Excited v=1  7  3  4 - Ground v=0  7  4  4
AsymmetricTop	Excited	8	E-	2	Ground	8	E+	3	12407.529379834	0.0000562967858370575	12574.8875560212	167.358176187198	1.18047206952632	124791.83585548	0	pQ4,4(8)	Excited v=1  8  3  6 - Ground v=0  8  4  4
AsymmetricTop	Excited	8	E+	2	Ground	8	E-	2	12407.5293918156	0.0000562967779525341	12574.8875680015	167.35817618591	1.18047190418914	124791.818738633	0	pQ4,5(8)	Excited v=1  8  3  5 - Ground v=0  8  4  5
AsymmetricTop	Excited	9	E-	2	Ground	9	E+	3	12407.6304595524	0.0000632314938566126	12580.9830627512	173.352603198702	1.37242336213513	129814.885501705	0	pQ4,5(9)	Excited v=1  9  3  7 - Ground v=0  9  4  5
AsymmetricTop	Excited	9	E+	2	Ground	9	E-	2	12407.6304835162	0.0000632314761482882	12580.9830867115	173.352603195355	1.37242297775405	129814.849896	0	pQ4,6(9)	Excited v=1  9  3  6 - Ground v=0  9  4  6
AsymmetricTop	Excited	10	E-	2	Ground	10	E+	3	12407.7428553574	0.0000691572026546682	12587.7559536882	180.013098330742	1.55969399963069	133481.753201998	0	pQ4,6(10)	Excited v=1 10  3  8 - Ground v=0 10  4  6
AsymmetricTop	Excited	10	E+	2	Ground	10	E-	2	12407.7428998622	0.0000691571666932335	12587.7559981852	180.013098322931	1.5596931885267	133481.685222425	0	pQ4,7(10)	Excited v=1 10  3  7 - Ground v=0 10  4  7
AsymmetricTop	Excited	11	E-	2	Ground	11	E+	3	12407.8665931023	0.0000741176851693619	12595.2062612153	187.339668112996	1.74355619228463	136245.730345955	0	pQ4,7(11)	Excited v=1 11  3  9 - Ground v=0 11  4  7
AsymmetricTop	Excited	11	E+	2	Ground	11	E-	2	12407.8666709867	0.000074117617738803	12595.206339083	187.339668096259	1.7435546058695	136245.608945261	0	pQ4,8(11)	Excited v=1 11  3  8 - Ground v=0 11  4  8
AsymmetricTop	Excited	12	E-	2	Ground	12	E+	3	12408.0017007327	0.0000781468255813616	12603.3340204614	195.332319728733	1.92487430050982	138385.740194895	0	pQ4,8(12)	Excited v=1 12  3 10 - Ground v=0 12  4  8
AsymmetricTop	Excited	12	E+	2	Ground	12	E-	2	12408.0018305413	0.0000781467071196136	12603.3341502365	195.332319695258	1.92487138224729	138385.534734344	0	pQ4,9(12)	Excited v=1 12  3  9 - Ground v=0 12  4  9
AsymmetricTop	Excited	26	O+	1	Ground	25	O+	2	12408.0124264453	8.42791680081435E-7	12705.1491946507	297.136768205416	0.0372960260500188	421.595082851751	0	nR3,22(25)	Excited v=1 26  0 26 - Ground v=0 25  3 22
AsymmetricTop	Excited	22	O-	2	Ground	21	O-	3	12408.1467808293	0.0000487040377200747	12786.0375906108	377.890809781484	3.4304013031994	45672.5615284665	0	pR5,17(21)	Excited v=1 22  4 19 - Ground v=0 21  5 17
AsymmetricTop	Excited	22	O+	3	Ground	21	O+	3	12408.1468123808	0.00004870401786373	12786.0376221681	377.890809787346	3.43039990476106	45672.543257986	0	pR5,16(21)	Excited v=1 22  4 18 - Ground v=0 21  5 16
AsymmetricTop	Excited	13	E-	2	Ground	13	E+	3	12408.1482081472	0.0000812766965465712	12612.1392691623	203.991061015141	2.10425729166848	140081.065299164	0	pQ4,9(13)	Excited v=1 13  3 11 - Ground v=0 13  4  9
AsymmetricTop	Excited	13	E+	2	Ground	13	E-	2	12408.1484158417	0.0000812764994765571	12612.1394767936	203.991060951912	2.10425218875132	140080.732630623	0	pQ4,10(13)	Excited v=1 13  3 10 - Ground v=0 13  4 10
AsymmetricTop	Excited	14	E-	2	Ground	14	E+	3	12408.3061470464	0.0000835418873737114	12621.6220475101	213.315900463761	2.28214743411965	141451.202230402	0	pQ4,10(14)	Excited v=1 14  3 12 - Ground v=0 14  4 10
AsymmetricTop	Excited	14	E+	2	Ground	14	E-	2	12408.3064680276	0.0000835415744301936	12621.6223683775	213.315900349948	2.28213888382054	141450.683246231	0	pQ4,11(14)	Excited v=1 14  3 11 - Ground v=0 14  4 11
AsymmetricTop	Excited	15	E-	2	Ground	15	E+	3	12408.4755507696	0.0000849817019358455	12631.7823979906	223.306847221025	2.45887433844519	142578.279977447	0	pQ4,11(15)	Excited v=1 15  3 13 - Ground v=0 15  4 11
AsymmetricTop	Excited	15	E+	2	Ground	15	E-	2	12408.4760322354	0.000084981224614327	12631.7828792599	223.306847024441	2.45886052476515	142577.495585278	0	pQ4,12(15)	Excited v=1 15  3 12 - Ground v=0 15  4 12
AsymmetricTop	Excited	16	E-	2	Ground	16	E+	3	12408.6564541213	0.0000856410696141102	12642.6203652103	233.963911088947	2.63468918625052	143520.247345723	0	pQ4,12(16)	Excited v=1 16  3 14 - Ground v=0 16  4 12
AsymmetricTop	Excited	16	E+	2	Ground	16	E-	2	12408.6571577859	0.0000856403668805853	12642.6210685473	233.963910761311	2.6346675621643	143519.093825967	0	pQ4,13(16)	Excited v=1 16  3 13 - Ground v=0 16  4 13
AsymmetricTop	Excited	29	O-	1	Ground	30	O-	2	12408.7210550914	0.00011616426353621	12799.1217153842	390.400660292734	8.79264985300839	89299.9098435778	0	pP3,28(30)	Excited v=1 29  2 28 - Ground v=0 30  3 28
AsymmetricTop	Excited	17	E-	2	Ground	17	E+	3	12408.8488931856	0.0000855706420151874	12654.1359957116	245.287102525957	2.80978713754758	144318.932029196	0	pQ4,13(17)	Excited v=1 17  3 15 - Ground v=0 17  4 13
AsymmetricTop	Excited	17	E+	2	Ground	17	E-	2	12408.8498983851	0.0000855696394180605	12654.1370003818	245.287101996705	2.80975420783269	144317.275734159	0	pQ4,14(17)	Excited v=1 17  3 14 - Ground v=0 17  4 14
AsymmetricTop	Excited	27	O+	1	Ground	26	O+	2	12408.8887990644	9.17885416705808E-7	12723.3464323538	314.457633289483	0.0448768920588616	488.946057574416	0	nR3,23(26)	Excited v=1 27  0 27 - Ground v=0 26  3 23
AsymmetricTop	Excited	18	E-	2	Ground	18	E+	3	12409.0529051305	0.0000848263604549998	12666.3293377784	257.276432647923	2.98432242294182	145005.130653604	0	pQ4,14(18)	Excited v=1 18  3 16 - Ground v=0 18  4 14
AsymmetricTop	Excited	18	E+	2	Ground	18	E-	2	12409.0543123394	0.0000848249697719797	12666.3307441557	257.276431816254	2.98427348228071	145002.802008376	0	pQ4,15(18)	Excited v=1 18  3 15 - Ground v=0 18  4 15
AsymmetricTop	Excited	23	O-	2	Ground	22	O-	3	12409.0732832757	0.0000478140643636016	12801.6176671005	392.544383824859	3.6640462419396	46717.9012079072	0	pR5,18(22)	Excited v=1 23  4 20 - Ground v=0 22  5 18
AsymmetricTop	Excited	23	O+	3	Ground	22	O+	3	12409.0733281073	0.0000478140366571713	12801.6177119415	392.54438383417	3.66404411896061	46717.8746455136	0	pR5,17(22)	Excited v=1 23  4 19 - Ground v=0 22  5 17
AsymmetricTop	Excited	28	O-	1	Ground	29	O-	2	12409.0860370703	0.00012671806209205	12779.5005784998	370.414541429426	8.54933248838715	89883.2829853259	0	pP3,27(29)	Excited v=1 28  2 27 - Ground v=0 29  3 27
AsymmetricTop	Excited	19	E-	2	Ground	19	E+	3	12409.2685280014	0.0000834686788326438	12679.2004412308	269.931913229378	3.15841876427781	145601.917404374	0	pQ4,15(19)	Excited v=1 19  3 17 - Ground v=0 19  4 15
AsymmetricTop	Excited	19	E+	2	Ground	19	E-	2	12409.2704627848	0.0000834667983657826	12679.202374739	269.931911954173	3.15834758504485	145598.704171274	0	pQ4,16(19)	Excited v=1 19  3 16 - Ground v=0 19  4 16
AsymmetricTop	Excited	27	O-	1	Ground	28	O-	2	12409.4599050448	0.00013757947955762	12760.554813801	351.094908756186	8.30538215128371	90501.9129588876	0	pP3,26(28)	Excited v=1 27  2 26 - Ground v=0 28  3 26
AsymmetricTop	Excited	20	E-	2	Ground	20	E+	3	12409.4958005056	0.0000815615698522484	12692.7493572105	283.253556704968	3.33217672881477	146126.849874538	0	pQ4,16(20)	Excited v=1 20  3 18 - Ground v=0 20  4 16
AsymmetricTop	Excited	20	E+	2	Ground	20	E-	2	12409.49841793	0.0000815590854543642	12692.7519727222	283.253554792198	3.33207519270505	146122.489644887	0	pQ4,17(20)	Excited v=1 20  3 17 - Ground v=0 20  4 17
AsymmetricTop	Excited	29	O+	2	Ground	30	O+	2	12409.5660257044	0.000115643138697315	12799.9728134889	390.406787784477	8.75351380289373	88920.5989381621	0	pP3,27(30)	Excited v=1 29  2 27 - Ground v=0 30  3 27
AsymmetricTop	Excited	21	E-	2	Ground	21	E+	3	12409.7347617859	0.0000791714085183286	12706.9761379571	297.241376171166	3.50567902115923	146593.473143497	0	pQ4,17(21)	Excited v=1 21  3 19 - Ground v=0 21  4 17
AsymmetricTop	Excited	21	E+	2	Ground	21	E-	2	12409.7382513128	0.0000791681953955595	12706.9796246711	297.241373358332	3.50553668859081	146587.645022906	0	pQ4,18(21)	Excited v=1 21  3 18 - Ground v=0 21  4 18
AsymmetricTop	Excited	28	O+	1	Ground	27	O+	2	12409.7661480551	9.87738728498106E-7	12742.2111723913	332.445024336141	0.0535592257983199	563.186733203247	0	nR3,24(27)	Excited v=1 28  0 28 - Ground v=0 27  3 24
AsymmetricTop	Excited	28	O+	2	Ground	29	O+	2	12409.8242059826	0.000126213391144751	12780.2437617815	370.419555798913	8.51552941408316	89543.8728176489	0	pP3,26(29)	Excited v=1 28  2 26 - Ground v=0 29  3 26
AsymmetricTop	Excited	26	O-	1	Ground	27	O-	2	12409.8428113066	0.000148661409644246	12742.2845489304	332.441737623834	8.06087598918276	91160.6471964146	0	pP3,25(27)	Excited v=1 26  2 25 - Ground v=0 27  3 25
AsymmetricTop	Excited	22	E-	2	Ground	22	E+	3	12409.9854511871	0.0000763658048325194	12721.8808365754	311.895385388265	3.67899435815943	147012.366179214	0	pQ4,18(22)	Excited v=1 22  3 20 - Ground v=0 22  4 18
AsymmetricTop	Excited	22	E+	2	Ground	22	E-	2	12409.9900420707	0.0000763617301231358	12721.8854233961	311.895381325388	3.6787979691898	147004.681635501	0	pQ4,19(22)	Excited v=1 22  3 19 - Ground v=0 22  4 19
AsymmetricTop	Excited	24	O-	2	Ground	23	O-	3	12410.0113827112	0.0000465739404541754	12817.8754825178	407.864099806615	3.8979705513925	47682.7397479607	0	pR5,19(23)	Excited v=1 24  4 21 - Ground v=0 23  5 19
AsymmetricTop	Excited	24	O+	3	Ground	23	O+	3	12410.0114454682	0.0000465739026644031	12817.8755452893	407.864099821099	3.89796738893114	47682.7017858805	0	pR5,18(23)	Excited v=1 24  4 20 - Ground v=0 23  5 18
AsymmetricTop	Excited	27	O+	2	Ground	28	O+	2	12410.101422538	0.00013709643939747	12761.200406179	351.09898364097	8.2764161299513	90200.2641188098	0	pP3,25(28)	Excited v=1 27  2 25 - Ground v=0 28  3 25
